,year,month,name,sig_cd,weather_cd,SO2,CO,O3,NO2,PM10
36212,2013,10,고잔,28200,112,0.006278082,0.512311902,0.020228767,0.036723288,35.50756534
36213,2013,10,구월동,28200,112,0.003887517,0.639368999,0.019020576,0.035960219,34.98486933
36214,2013,10,논현,28200,112,0.003464043,0.621438263,0.017632293,0.034625509,36.64450475
36215,2013,10,송림,28140,112,0.005359781,0.64746922,0.016125855,0.028254446,38.91083676
36217,2013,10,부평,28237,112,0.006220246,0.570725034,0.018699042,0.032117647,37.54120879
36219,2013,10,검단,28260,112,0.004867486,0.346174863,0.018736339,0.017893443,43.31001372
36220,2013,10,석남,28260,112,0.006807902,0.622888283,0.021031335,0.034802452,32.1824417
36221,2013,10,연희,28260,112,0.006648501,0.569972826,0.02214538,0.02972962,38.90300546
36222,2013,10,원당,28260,112,0.003949591,0.65653951,0.014647139,0.020019074,37.29241379
36223,2013,10,동춘,28185,112,0.004080601,0.589459085,0.019035519,0.039072404,32.5047749
36224,2013,10,덕적도,28720,201,0.001857622,0.248878205,0.04331068,0.008090707,32.51923077
36225,2013,10,백령도,28720,201,NA,NA,NA,NA,NA
36226,2013,10,신흥,28110,112,0.009046448,0.441939891,0.019536885,0.034061475,38.27633379
36227,2013,10,운서,28110,112,0.004860054,0.832201087,0.028040761,0.02188587,31.0952381
36228,2013,10,광양읍,46230,168,0.004470828,0.356037992,0.028698779,0.013880597,35.89566396
36229,2013,10,중동,46230,168,0.004883311,0.338608458,0.031576662,0.015215739,27.69418133
36230,2013,10,진상면,46230,168,0.004866303,0.235317997,0.026173207,0.005495264,35.57937585
36231,2013,10,태인동,46230,168,0.005794837,0.358559783,0.032369565,0.011639946,29.2486413
36232,2013,10,부흥동,46110,165,0.001637329,0.54516129,0.031979839,0.014130376,31.16869096
36233,2013,10,용당동,46110,165,0.005380952,0.339355742,0.038892157,0.012908964,25.1359375
36234,2013,10,순천만,46150,168,0.003218157,0.591869919,0.02850271,0.010663957,28.86431479
36235,2013,10,연향동,46150,168,0.003547789,0.381163435,0.024738227,0.019213296,31.13817664
36236,2013,10,장천동,46150,168,0.004303112,0.245196211,0.020902571,0.016220568,25.00964187
36237,2013,10,호두리,46150,168,0.004598106,0.626251691,0.030660352,0.012607578,25.14349112
36238,2013,10,광무동,46130,168,0.004445344,0.649932524,0.025497976,0.014825911,24.49460916
36239,2013,10,덕충동,46130,168,0.006461434,0.496752368,0.032040595,0.017738836,28.22567568
36240,2013,10,문수동,46130,168,0.006387906,0.505021521,0.030921875,0.018671875,26.64466292
36241,2013,10,여천동(여수),46130,168,0.010356241,0.469565217,0.029072931,0.018654979,29.35343619
36242,2013,10,월내동,46130,168,0.009381487,0.344241573,0.024164095,0.01957223,31.67601683
36243,2013,10,나불리,46830,165,0.004057143,0.270884354,0.037689796,0.016251701,29.68119891
36244,2013,10,송단리,46790,156,0.00203879,0.191292517,0.030277551,0.005772245,30.08563536
36245,2013,10,고창읍,45790,245,0.00532747,0.20339213,0.031239513,0.009820027,39.32249322
36246,2013,10,개정동,45130,140,0.004596317,0.714899713,0.027686969,0.010508499,31.29096045
36247,2013,10,소룡동,45130,140,0.005033613,0.536414566,0.020885154,0.016289916,34.37026648
36249,2013,10,죽항동,45190,247,0.003548299,0.300952381,0.025268126,0.00854966,35.57278912
36250,2013,10,남중동,45140,140,0.002165266,0.283473389,0.021585434,0.018638655,52.09537167
36251,2013,10,모현동,45140,140,0.001668531,0.272587413,0.020622378,0.015518881,37.69230769
36252,2013,10,팔봉동,45140,140,0.009807263,0.50349162,0.020125698,0.016444755,41.3924581
36253,2013,10,운암면,45750,244,0.00202582,0.337431694,0.023353825,0.004827596,26.91108071
36255,2013,10,삼천동,45111,146,0.003567376,0.474022346,0.019092179,0.03624162,51.82801664
36256,2013,10,중앙동(전주),45111,146,0.003005682,0.399289773,0.022272727,0.019818182,36.14082504
36257,2013,10,팔복동,45113,146,0.005182609,0.404782609,0.017191304,0.020884058,38.66714906
36258,2013,10,연지동,45180,245,0.001479082,0.260188934,0.017905533,0.014539811,48.365722
36259,2013,10,동홍동,50130,189,0.00139021,0.220728291,0.035826573,0.009386014,34.83216783
36260,2013,10,고산리,50110,184,0.000503064,0.16497093,0.039479109,0.002870752,37.65902579
36261,2013,10,연동,50110,184,0.001453147,0.187359551,0.032659634,0.006321178,36.19350282
36262,2013,10,이도동,50110,184,0.003437762,0.278151261,0.035256303,0.007255944,41.5625879
36263,2013,10,사곡면,44150,236,0.003032173,0.271030641,0.034501393,0.00712688,28.77158774
36264,2013,10,난지도리,44270,129,0.003461022,0.293548387,0.025200538,0.010764785,30.74685315
36265,2013,10,정곡리,44270,129,0.00288814,0.52899729,0.02559543,0.012451613,39.72649573
36266,2013,10,독곶리,44210,129,0.004523944,0.496478873,0.026708451,0.021278873,29.38363893
36267,2013,10,동문동,44210,129,0.002731469,0.533146067,0.023169468,0.012563636,26.99160839
36268,2013,10,모종동,44200,232,0.002938172,0.434543011,0.017334677,0.024452957,38.85949178
36269,2013,10,백석동,44133,232,0.004228164,0.654723708,0.024868093,0.009226381,30.28698752
36271,2013,10,성황동,44131,232,0.002790795,0.49929972,0.016746165,0.023260809,31.87168759
36272,2013,10,파도리,44825,129,0.001056327,0.245031056,0.033600309,0.006482562,40.77777778
36273,2013,10,청천면,43760,127,0.001030383,0.262979351,0.025050147,0.004272526,23.02998501
36274,2013,10,매포읍,43800,272,0.00220433,0.435453315,0.01385115,0.018170501,45.46495957
36275,2013,10,오창읍,43114,131,0.002408108,0.324189189,0.022447297,0.02157027,37.42625169
36276,2013,10,문화동,43111,131,0.002338731,0.399325236,0.018445344,0.021704453,37.50744249
36278,2013,10,사천동,43114,131,0.001346829,0.469635628,0.023753036,0.015184885,38.63709677
36279,2013,10,송정동(봉명동),43113,131,0.002492558,0.38527027,0.016297297,0.025117568,47.23553163
36280,2013,10,용암동,43111,131,0.00177027,0.446891892,0.014716216,0.019362162,28.45698925
36281,2013,10,칠금동,43130,127,0.003148448,0.404183536,0.018739541,0.025004049,46.95693136
36282,2013,10,호암동,43130,127,0.002815612,0.374427995,0.018453567,0.021855989,33.61590296
36283,2013,11,옥천동,42150,105,0.005701681,1.243697479,0.022761905,0.011869748,35.04341737
36284,2013,11,간성읍,42820,90,0.00300904,0.420483642,0.043461756,0.004437288,35.12146893
36285,2013,11,천곡동,42170,106,0.004154278,1.038709677,0.025569425,0.01531136,32.67510549
36286,2013,11,남양동1,42230,216,0.004934266,1.070629371,0.027233566,0.015688112,29.27653631
36287,2013,11,방산면,42800,211,0.002183144,0.465007112,0.025695898,0.005236634,46.79237288
36288,2013,11,명륜동,42130,114,0.005646648,1.021368715,0.011206704,0.026442737,63.75804196
36289,2013,11,중앙동(원주),42130,114,0.006787413,1.431188811,0.010553846,0.02918042,60.40979021
36290,2013,11,북평면,42770,216,0.00265321,0.433380884,0.020801712,0.009352211,30.93511989
36291,2013,11,석사동,42110,101,0.004710894,0.659078212,0.016361732,0.024662011,58.07539118
36292,2013,11,중앙로,42110,101,0.004740223,0.78226257,0.015751397,0.020389356,48.51192146
36293,2013,11,치악산,42730,114,0.002105305,0.43663522,0.010896226,0.009095755,40.80121396
36294,2013,11,가평읍,41820,101,0.004607843,0.444677871,0.01952381,0.013766106,51.65550907
36296,2013,11,식사동,41285,108,0.005452347,0.420960699,0.01532097,0.022347496,47.98134864
36297,2013,11,행신동,41281,108,0.005750355,0.451748252,0.012481119,0.029806993,56.54843517
36298,2013,11,과천동,41290,108,0.004004208,0.80631136,0.012081346,0.030193548,47.18181818
36299,2013,11,별양동,41290,108,0.00452933,0.734357542,0.014900838,0.032600559,42.25662483
36300,2013,11,소하동,41210,108,0.006002833,0.629888268,0.013946927,0.028357542,51.92857143
36301,2013,11,철산동,41210,108,0.004436447,0.622685185,0.011108069,0.03209366,56.99246988
36302,2013,11,경안동,41610,202,0.006139738,0.771532847,0.011982583,0.035318452,50.81884058
36303,2013,11,교문동,41310,108,0.004401989,0.670412518,0.01571875,0.027455966,48.58981612
36304,2013,11,동구동,41310,108,0.005110028,0.550835655,0.015761838,0.028490251,57.32681564
36305,2013,11,당동,41410,119,0.004504202,0.548739496,0.012093838,0.038896359,50.4972067
36306,2013,11,산본동,41410,119,0.004826339,0.541958042,0.013521678,0.033022378,50
36307,2013,11,고촌면,41570,201,0.006371866,0.570416667,0.018266667,0.031257302,59.68523677
36308,2013,11,사우동,41570,201,0.005342606,0.716830295,0.014561625,0.032244696,49.41276596
36309,2013,11,통진읍,41570,201,0.004758042,0.602937063,0.015666667,0.028238095,52.78843441
36310,2013,11,금곡동,41360,108,0.003704482,0.599859944,0.013322581,0.029781513,45.58823529
36311,2013,11,오남읍,41360,108,0.004756606,0.524895688,0.014223922,0.023089013,45.74581006
36312,2013,11,보산동,41250,98,0.007062849,0.605586592,0.016599162,0.023857542,54.53545586
36314,2013,11,내동,41190,112,0.007766929,0.619241573,0.012884831,0.036280899,54.89972145
36315,2013,11,소사본동,41190,112,0.007455944,0.552167832,0.010393007,0.034296503,64.71349096
36316,2013,11,오정동,41190,112,0.006952646,0.693314763,0.013296657,0.035786908,47.78212291
36317,2013,11,중2동,41190,112,0.006867318,0.664139021,0.010625698,0.03802514,60.59666203
36318,2013,11,단대동,41131,108,0.005970588,0.631512605,0.012189076,0.042032213,55.0606488
36321,2013,11,복정동,41131,108,0.006181564,0.816783217,0.01026257,0.043850559,47.62150838
36322,2013,11,상대원1동,41133,108,0.004090656,0.762761506,0.010930265,0.041444909,47.21769663
36323,2013,11,수내동,41135,119,0.005394958,0.651820728,0.011368347,0.036011204,43.1034965
36324,2013,11,운중동,41135,119,0.005027933,0.644832402,0.011787709,0.034251397,44.04434907
36325,2013,11,정자1동,41135,119,0.006391854,0.620365169,0.011266854,0.038554545,45.35451977
36326,2013,11,고색동,41113,119,0.006264416,0.757622378,0.011953911,0.035349162,51.14965035
36327,2013,11,광교동,41117,119,0.005484637,0.53986014,0.010008415,0.039437151,43.31048951
36329,2013,11,신풍동,41115,119,0.005237762,0.772151899,0.012646154,0.039916084,53.06022409
36330,2013,11,영통동,41115,119,0.005053597,0.871218796,0.010167842,0.036828854,49.42112676
36331,2013,11,인계동,41115,119,0.006331476,0.789275766,0.010672702,0.040172702,48.05020921
36332,2013,11,천천동,41111,119,0.005926864,0.602571429,0.01104,0.038460563,51.816
36333,2013,11,대야동,41390,112,0.005298682,0.626403642,0.013715959,0.036350669,51.02335766
36334,2013,11,시화공단,41390,112,0.01239854,0.73988604,0.01631083,0.037564789,56.62857143
36335,2013,11,정왕동,41390,112,0.00739708,0.69664723,0.013479592,0.040083333,53.85860058
36336,2013,11,고잔동,41273,112,0.005134006,0.621757925,0.013136888,0.037744957,43.23775216
36337,2013,11,본오동,41271,119,0.005037975,0.689495798,0.011984594,0.038682073,49.64214993
36338,2013,11,부곡동1,41271,119,NA,NA,NA,NA,NA
36339,2013,11,원곡동,41273,112,0.004995763,NA,0.013419492,0.039043785,50.4203103
36341,2013,11,호수동,41273,112,0.005242297,0.69929972,0.013858345,0.042685835,45.01253482
36342,2013,11,봉산동,41550,203,0.004980447,0.470391061,0.013765363,0.019486034,55.95264624
36343,2013,11,부림동,41173,119,0.005276151,0.5958159,0.010283124,0.031493724,54.70138889
36344,2013,11,안양2동,41171,119,0.005100592,0.87711039,0.014360414,0.039849335,38.67766117
36345,2013,11,안양6동,41171,119,0.005656433,0.541340782,0.013600559,0.04009901,47.86694678
36346,2013,11,호계동,41173,119,0.00494382,0.576264045,0.008804775,0.041839888,47.26880223
36347,2013,11,백석읍,41630,98,0.006259155,0.692318436,0.013853352,0.026706704,59.95695839
36348,2013,11,양평,41830,202,0.004406977,0.597674419,0.017390988,0.019258721,45.39275362
36350,2013,11,연천,41800,98,0.005055633,0.472739917,0.017305981,0.01247427,52.33888889
36351,2013,11,오산동,41370,119,0.004566667,0.56,0.012425,0.035934722,56.44986072
36353,2013,11,기흥,41463,119,0.005151213,0.700562588,0.010309423,0.03680872,47.88531469
36354,2013,11,김량장동,41461,203,0.004909597,0.715716273,0.008988873,0.032037552,69.93352192
36355,2013,11,수지,41465,119,0.005178723,0.84141844,0.012453901,0.032872159,45.16973126
36356,2013,11,고천동,41430,119,0.004736034,0.85726257,0.010629888,0.037484551,46.38354254
36357,2013,11,부곡3동,41430,119,0.00524162,0.771927374,0.010427374,0.038730447,57.44725738
36358,2013,11,의정부1동,41150,98,0.002878187,0.924346405,0.012019802,0.033141443,59.22503516
36359,2013,11,의정부동,41150,98,0.003777933,0.87721519,0.013244413,0.030668994,51.75384615
36360,2013,11,설성면,41500,203,0.001411605,0.505673759,0.016985694,0.017063983,41.0493653
36361,2013,11,창전동,41500,203,0.004641061,0.58951049,0.013518156,0.025777933,65.7093185
36362,2013,11,금촌동,41480,98,0.006644068,0.818558282,0.011365819,0.030966102,57.00289436
36363,2013,11,비전동,41220,119,0.005872727,0.508111888,0.011342657,0.017688112,60.9930265
36364,2013,11,안중,41220,119,0.006141061,0.460614525,0.014368715,0.022269553,55.91666667
36365,2013,11,평택항,41220,119,0.006628651,0.358077994,0.015080668,0.026367177,53.30972222
36366,2013,11,관인면,41650,98,0.001956286,0.472741433,0.030151645,0.007222175,47.30802292
36367,2013,11,선단동,41650,98,0.005535456,0.697829233,0.017492041,0.049948378,76.45877061
36368,2013,11,신장동,41450,108,0.003427457,0.570321637,0.012118893,0.030461538,30.45227606
36369,2013,11,남양동,41590,119,0.004333837,0.420361991,0.016285068,0.021239819,60.31647635
36370,2013,11,동탄동,41590,119,0.004443182,0.683766234,0.010647727,0.024625,46.57305195
36371,2013,11,향남,41590,119,0.00396657,0.364534884,0.016735465,0.019434593,44.28148148
36372,2013,11,아주동,48310,294,0.004469897,0.358590308,0.027151248,0.013343612,38.41081871
36373,2013,11,저구리,48310,294,0.002468362,0.303954802,0.040975989,0.005461158,45.4121813
36374,2013,11,남상면,48880,284,0.001317163,0.313191489,0.014907801,0.008040851,42.36337625
36375,2013,11,동상동,48250,159,0.00281882,0.42752809,0.023730337,0.017257143,57.54102921
36376,2013,11,삼방동,48250,159,0.00368917,0.325035162,0.020974684,0.018548523,39.50431034
36377,2013,11,장유동,48250,159,0.004171548,0.460948396,0.019863319,0.027942817,35.06460674
36378,2013,11,사천읍,48240,192,0.004244755,0.545174825,0.018569231,0.019016783,35.09103641
36379,2013,11,북부동,48330,288,NA,0.52562396,0.017500747,0.02938565,53.78422619
36380,2013,11,웅상읍,48330,288,0.003597826,0.484106892,0.021462079,NA,48.94428969
36381,2013,11,대안동,48170,192,0.003974825,0.551048951,0.015534266,0.030818182,50.35564854
36382,2013,11,상대동,48170,192,0.005323034,0.56502809,0.017014045,0.024608146,49.39693593
36383,2013,11,상봉동,48170,192,0.004835211,0.561538462,0.021361309,0.022623944,38.94382022
36384,2013,11,가음정동,48123,155,0.005791001,0.596952104,0.022307692,0.028145138,61.68017366
36385,2013,11,경화동,48129,155,0.004815138,0.469432314,0.025382824,0.023768559,47.51386861
36386,2013,11,대산면,48121,155,0.001748645,0.313532764,0.0235,0.006532121,49.0325779
36387,2013,11,명서동,48121,155,0.005401674,0.559832636,0.022743375,0.029075314,42.88811189
36389,2013,11,봉암동,48127,155,0.00420781,0.374616457,0.020062762,0.026675035,39.06675939
36390,2013,11,사파동,48123,155,0.003121849,0.570168067,0.018464789,0.028613445,42.55855856
36391,2013,11,용지동,48121,155,0.003759441,0.479329609,0.019887143,0.026825419,32.24893918
36392,2013,11,웅남동,48123,155,0.007359833,0.567085077,0.019538136,0.029366059,65.82753825
36393,2013,11,회원동,48127,155,0.003822873,0.322175732,0.018410042,0.016778243,38.31388889
36394,2013,11,하동읍,48850,192,0.002401163,0.387354651,0.026481105,0.010668605,40.36903039
36395,2013,11,중방동,47290,143,0.004477654,0.470949721,0.013395251,0.028555866,42.75490196
36396,2013,11,성건동,47130,138,0.005888889,0.398312236,0.020122363,0.023420534,38.06188467
36397,2013,11,4공단,47190,279,0.004624082,0.676686217,0.019057903,0.022412023,59
36398,2013,11,공단동,47190,279,0.003286357,0.59047619,0.008147679,0.037584034,55.62044818
36399,2013,11,원평동,47190,279,0.005966292,0.548033708,0.014886236,0.022625,53.58286517
36400,2013,11,형곡동,47190,279,0.004405063,0.51954993,0.018264416,0.025043972,46.11881188
36401,2013,11,신음동,47150,135,0.008015406,0.466106443,0.018805322,0.01652521,49.17366947
36402,2013,11,남문동,47170,136,0.004345506,0.467696629,0.015504213,0.0175,40.70215827
36403,2013,11,지품면,47770,277,0.001738158,0.310906516,0.035490085,0.006804958,43.48725212
36404,2013,11,휴천동,47210,272,0.010767832,0.906451613,0.017551676,0.019618715,56.05063291
36405,2013,11,화북면,47230,281,0.002332722,0.543582511,0.033112835,0.006421298,47.38920455
36406,2013,11,태하리,47940,115,0.001274513,0.223988006,0.04561919,0.002213213,35.55472264
36407,2013,11,안계면,47730,278,0.002501836,0.351836158,0.020115819,0.009467514,49.2181552
36408,2013,11,3공단,47111,138,0.004467593,0.40873494,0.02690512,0.013968373,45.86656442
36409,2013,11,대도동,47111,138,0.002873547,0.404215116,0.019630814,0.018636628,40.38888889
36410,2013,11,대송면,47111,138,0.003409884,0.449927007,0.021907112,0.013328488,33.91582003
36411,2013,11,장흥동,47111,138,0.007270349,0.59375,0.01759157,0.022389535,65.78488372
36413,2013,11,송정1동,29200,156,0.004670537,0.538171263,0.016766328,0.022236575,36.81178161
36414,2013,11,오선동,29200,156,0.005527616,0.537209302,0.020377907,0.019469477,53.6028777
36415,2013,11,주월동,29155,156,0.007150146,0.762244898,0.016253644,0.03411516,36.67482014
36416,2013,11,서석동,29110,156,0.004709828,0.598127925,0.014828393,0.026393136,33.37788018
36417,2013,11,건국동,29170,156,0.00421519,0.472855134,0.023056259,0.013399437,41.50972222
